,img_ids,sim,random_sims,img_random_sims,objects
1535,8640.jpg,"[0.8672793507575989, 0.15166456997394562]","[0.8672793507575989, 0.15166456997394562]",False,"['head', 'screen', 'man']"
1536,3344.jpg,"[0.5091319680213928, 0.4785412549972534]","[0.6048030853271484, 0.4205237925052643]",True,[]
1537,10478.jpg,"[0.7256708145141602, 0.2876134514808655]","[0.6199816465377808, 0.34659692645072937]",True,"['eye', 'eye', 'eye', 'nose', 'dog']"
1538,1674.jpg,"[0.6403951644897461, 0.3799982964992523]","[0.6403951644897461, 0.3799982964992523]",False,"['shirt', 'man']"
1539,3239.jpg,"[0.901084840297699, 0.12467905133962631]","[0.901084840297699, 0.12467905133962631]",False,"['hair', 'chair', 'head']"
1540,11655.jpg,"[0.7833742499351501, 0.2922341227531433]","[0.7665557265281677, 0.2631845772266388]",True,"['pillow', 'girl', 'man', 'shirt', 'pillow', 'girl', 'couch', 'pillow', 'man', 'man', 'shirt']"
1541,10372.jpg,"[0.723310112953186, 0.31145820021629333]","[0.7861331105232239, 0.30584847927093506]",True,"['television,tv']"
1542,1576.jpg,"[0.8178585171699524, 0.1814250946044922]","[0.8178585171699524, 0.1814250946044922]",False,['shirt']
1543,525.jpg,"[0.7721463441848755, 0.26885363459587097]","[0.7721463441848755, 0.26885363459587097]",False,"['face', 'woman']"
1544,2607.jpg,"[0.7907534837722778, 0.21592170000076294]","[0.7907534837722778, 0.21592170000076294]",False,['hair']
1545,572.jpg,"[0.8619834184646606, 0.1807681918144226]","[0.8619834184646606, 0.1807681918144226]",False,[]
1546,2163.jpg,"[0.8290911316871643, 0.20622828602790833]","[0.8290911316871643, 0.20622828602790833]",False,[]
1547,11474.jpg,"[0.7341042757034302, 0.29916176199913025]","[0.7341042757034302, 0.29916176199913025]",False,"['window', 'window', 'window']"
1548,3004.jpg,"[0.5919228792190552, 0.3521343767642975]","[0.7139703035354614, 0.2636510133743286]",True,['dog']
1549,10068.jpg,"[0.8084092140197754, 0.21478846669197083]","[0.8251889944076538, 0.1869829148054123]",True,['building']
1550,11197.jpg,"[0.7532986402511597, 0.2444121390581131]","[0.6620107293128967, 0.31214404106140137]",True,['suit']
1551,6973.jpg,"[0.4800194501876831, 0.5422326922416687]","[0.7328056693077087, 0.29327699542045593]",True,"['hair', 'hair', 'woman']"
1552,7935.jpg,"[0.7060650587081909, 0.2947010099887848]","[0.7060650587081909, 0.2947010099887848]",False,"['man', 'suit', 'pants', 'shoe']"
1553,6298.jpg,"[0.7286555171012878, 0.3168071508407593]","[0.7286555171012878, 0.3168071508407593]",False,['screen']
1554,3561.jpg,"[0.8040315508842468, 0.27064383029937744]","[0.839381992816925, 0.14467401802539825]",True,[]
1555,10671.jpg,"[0.8277686834335327, 0.1624993234872818]","[0.815302312374115, 0.2603910267353058]",True,[]
1556,9949.jpg,"[0.709743320941925, 0.31934985518455505]","[0.709743320941925, 0.31934985518455505]",False,"['eye', 'wall']"
1557,4687.jpg,"[0.7791401743888855, 0.2396353781223297]","[0.7791401743888855, 0.2396353781223297]",False,"['dog', 'dog', 'dog', 'car', 'dog', 'eye', 'car', 'dog', 'car', 'dog', 'dog', 'car', 'seat', 'seat', 'dog', 'dog', 'dog', 'seat', 'ceiling', 'seat', 'car']"
1558,4481.jpg,"[0.6173227429389954, 0.3395571708679199]","[0.5649770498275757, 0.4003954827785492]",True,"['man', 'man', 'man', 'man', 'man', 'man', 'face', 'man', 'man', 'eyes', 'man', 'man', 'man', 'man', 'eyes', 'man', 'man', 'face', 'man', 'man']"
1559,736.jpg,"[0.6449717283248901, 0.35660555958747864]","[0.6452311873435974, 0.34474727511405945]",True,['face']
1560,9899.jpg,"[0.7729644179344177, 0.2031167447566986]","[0.7188891172409058, 0.32507848739624023]",True,"['suit', 'shirt', 'hair', 'suit', 'man']"
1561,1332.jpg,"[0.6682018637657166, 0.35794565081596375]","[0.8528723120689392, 0.15984833240509033]",True,"['face', 'window', 'arrow', 'wall', 'hair', 'wall', 'wall']"
1562,10327.jpg,"[0.779468834400177, 0.19510091841220856]","[0.6322043538093567, 0.35443413257598877]",True,['shirt']
1563,7095.jpg,"[0.7712663412094116, 0.2743639349937439]","[0.8965663909912109, 0.15123344957828522]",True,"['bird', 'head', 'bird']"
1564,3455.jpg,"[0.7758832573890686, 0.2563325762748718]","[0.7758832573890686, 0.2563325762748718]",False,"['hair', 'hair', 'woman', 'woman', 'hair', 'head', 'woman', 'hair', 'pants', 'hair', 'girl']"
1565,5541.jpg,"[0.6562456488609314, 0.347696453332901]","[0.6562456488609314, 0.347696453332901]",False,"['hat', 'hat', 'dog', 'hat', 'hat', 'hat', 'jeans', 'man', 'man', 'dog', 'wall', 'man', 'building', 'shirt', 'man']"
1566,11066.jpg,"[0.25926297903060913, 0.6703454852104187]","[0.25926297903060913, 0.6703454852104187]",False,"['woman', 'woman']"
1567,8145.jpg,"[0.6187024712562561, 0.3706216514110565]","[0.6187024712562561, 0.3706216514110565]",False,"['man', 'man', 'man', 'man', 'shirt', 'man', 'man', 'head', 'man']"
1568,4984.jpg,"[0.8024827837944031, 0.23498523235321045]","[0.8024827837944031, 0.23498523235321045]",False,[]
1569,5332.jpg,"[0.7818235754966736, 0.2632196247577667]","[0.7818235754966736, 0.2632196247577667]",False,"['dog', 'nose', 'dog', 'eyes', 'dog', 'eye', 'dog', 'eye', 'window', 'window', 'dog']"
1570,6674.jpg,"[0.5716887712478638, 0.4354041516780853]","[0.7856230735778809, 0.3114110231399536]",True,"['pillow', 'pillow', 'man', 'man', 'woman', 'pillow', 'man', 'woman', 'woman']"
1571,7615.jpg,"[0.8247377276420593, 0.2691563367843628]","[0.5840368866920471, 0.4089490473270416]",True,"['plate', 'hand', 'eyes', 'plate', 'jeans', 'hand', 'jeans', 'table']"
1572,7661.jpg,"[0.8466145992279053, 0.16007362306118011]","[0.8466145992279053, 0.16007362306118011]",False,"['dog', 'eyes', 'dog', 'window', 'dog', 'eye', 'eye', 'dog', 'nose', 'nose', 'face', 'dog', 'dog', 'dog']"
1573,2208.jpg,"[0.7497234344482422, 0.2662418484687805]","[0.7497234344482422, 0.2662418484687805]",False,"['woman', 'woman', 'woman']"
1574,11563.jpg,"[0.6532883644104004, 0.3540518581867218]","[0.6532883644104004, 0.3540518581867218]",False,"['light', 'people', 'person']"
1575,5569.jpg,"[0.8255464434623718, 0.176677405834198]","[0.8255464434623718, 0.176677405834198]",False,['grass']
1576,7773.jpg,"[0.8899943828582764, 0.11043104529380798]","[0.8899943828582764, 0.11043104529380798]",False,"['kite', 'kite']"
1577,1840.jpg,"[0.836050271987915, 0.13222366571426392]","[0.836050271987915, 0.13222366571426392]",False,"['dog', 'dog', 'dog', 'window', 'dog', 'eye', 'dog', 'face', 'dog', 'ear']"
1578,13000.jpg,"[0.8015334606170654, 0.22222189605236053]","[0.7867218255996704, 0.21560657024383545]",True,['hair']
1579,8329.jpg,"[0.790628969669342, 0.20107486844062805]","[0.7641800045967102, 0.23936022818088531]",True,['man']
1580,4465.jpg,"[0.6944348812103271, 0.29453596472740173]","[0.7874813675880432, 0.233006089925766]",True,"['face', 'eyes', 'eyes', 'sleeve', 'dog']"
1581,266.jpg,"[0.7290269732475281, 0.2885647416114807]","[0.8625310659408569, 0.14165103435516357]",True,"['building', 'dog', 'building']"
1582,10476.jpg,"[0.8560847043991089, 0.14579840004444122]","[0.8225091695785522, 0.2262982428073883]",True,[]
1583,815.jpg,"[0.762304961681366, 0.27709853649139404]","[0.8146904706954956, 0.18489699065685272]",True,"['man', 'eye', 'man', 'face', 'head', 'man', 'jeans', 'jeans', 'eye', 'man', 'eye', 'face', 'eye', 'man']"
1584,10409.jpg,"[0.7875659465789795, 0.2346622347831726]","[0.6724280714988708, 0.3366347551345825]",True,"['wall', 'wall']"
1585,6637.jpg,"[0.8577133417129517, 0.13376693427562714]","[0.9686411619186401, 0.0335785411298275]",True,[]
1586,4894.jpg,"[0.7832615971565247, 0.24411852657794952]","[0.7832615971565247, 0.24411852657794952]",False,"['book', 'eyes', 'eye', 'shoe', 'wall', 'border']"
1587,11593.jpg,"[0.8795109391212463, 0.16782870888710022]","[0.8795109391212463, 0.16782870888710022]",False,"['vase', 'table', 'tree', 'vase', 'border', 'tree', 'vase']"
1588,7637.jpg,"[0.9057510495185852, 0.11563139408826828]","[0.9057510495185852, 0.11563139408826828]",False,"['tag', 'woman', 'woman']"
1589,898.jpg,"[0.7939597368240356, 0.1824614703655243]","[0.7939597368240356, 0.1824614703655243]",False,"['tree', 'window', 'bird', 'head']"
1590,3413.jpg,"[0.8757511973381042, 0.11474087089300156]","[0.7443439364433289, 0.2957727015018463]",True,"['socks', 'hair']"
1591,11146.jpg,"[0.4708471894264221, 0.5790165066719055]","[0.8073135614395142, 0.1992465853691101]",True,"['eye', 'hair', 'window', 'face', 'dog', 'border', 'hair']"
1592,9700.jpg,"[0.8374819755554199, 0.1700764298439026]","[0.8374819755554199, 0.1700764298439026]",False,"['eye', 'wall', 'wall']"
1593,7658.jpg,"[0.8469424843788147, 0.1615891456604004]","[0.8469424843788147, 0.1615891456604004]",False,"['hair', 'man', 'hair', 'man', 'glove', 'man', 'glove', 'man']"
1594,11013.jpg,"[0.792004406452179, 0.2267535775899887]","[0.6645513772964478, 0.34290778636932373]",True,"['hair', 'face', 'hair', 'woman', 'woman', 'glasses']"
1595,5640.jpg,"[0.7012574672698975, 0.3193473815917969]","[0.7726606130599976, 0.2645256221294403]",True,"['ear', 'pillow', 'woman', 'man', 'arm', 'man', 'hair']"
1596,1839.jpg,"[0.644090473651886, 0.3078225255012512]","[0.9009448885917664, 0.12497738748788834]",True,"['table', 'hair', 'man', 'man', 'jeans', 'bottle', 'face', 'picture', 'plate', 'shirt', 'jeans', 'glass']"
1597,7929.jpg,"[0.8263318538665771, 0.21015846729278564]","[0.7586054801940918, 0.2117287665605545]",True,"['man', 'man', 'shirt', 'man', 'microwave,microwave oven', 'glove']"
1598,8690.jpg,"[0.785161554813385, 0.2140536606311798]","[0.785161554813385, 0.2140536606311798]",False,"['hand', 'jeans', 'hand', 'jeans']"
1599,313.jpg,"[0.639879047870636, 0.3711149990558624]","[0.639879047870636, 0.3711149990558624]",False,"['hair', 'face', 'hair', 'window', 'window', 'girl']"
1600,6500.jpg,"[0.7712302207946777, 0.2701023519039154]","[0.7712302207946777, 0.2701023519039154]",False,"['building', 'building', 'building', 'building']"
1601,6241.jpg,"[0.8296759724617004, 0.2198813259601593]","[0.8296759724617004, 0.2198813259601593]",False,"['plate', 'hand', 'jeans', 'ear', 'table']"
1602,11594.jpg,"[0.6896674036979675, 0.34574928879737854]","[0.6896674036979675, 0.34574928879737854]",False,['light']
1603,4312.jpg,"[0.9545428156852722, 0.04021214321255684]","[0.9545428156852722, 0.04021214321255684]",False,"['eyes', 'face', 'window', 'man', 'nose']"
1604,661.jpg,"[0.810167133808136, 0.21696674823760986]","[0.810167133808136, 0.21696674823760986]",False,"['face', 'eyes', 'eye', 'eye', 'window', 'window', 'face', 'hair']"
1605,7278.jpg,"[0.8452907800674438, 0.1916263997554779]","[0.8452907800674438, 0.1916263997554779]",False,"['eyes', 'eyes', 'face', 'eyes', 'face', 'eye', 'eye', 'eye', 'mouth', 'mouth']"
1606,2526.jpg,"[0.7880869507789612, 0.22568857669830322]","[0.7421818971633911, 0.28390687704086304]",True,"['man', 'man', 'camera', 'hair', 'man', 'face', 'man', 'man', 'man', 'man', 'glove', 'picture']"
1607,4344.jpg,"[0.8919249176979065, 0.12463062256574631]","[0.8811165690422058, 0.13732202351093292]",True,"['window', 'head']"
1608,10386.jpg,"[0.6429200172424316, 0.31202492117881775]","[0.5601359605789185, 0.3494424521923065]",True,"['face', 'hair', 'face', 'man', 'glasses', 'man', 'hair', 'glasses']"
1609,8952.jpg,"[0.6938640475273132, 0.27234527468681335]","[0.7801098227500916, 0.20839065313339233]",True,"['eye', 'eye', 'dog', 'eye', 'dog']"
1610,9881.jpg,"[0.762643575668335, 0.20503579080104828]","[0.762643575668335, 0.20503579080104828]",False,[]
1611,8779.jpg,"[0.7462716698646545, 0.26149168610572815]","[0.7462716698646545, 0.26149168610572815]",False,"['woman', 'dog', 'woman', 'woman', 'woman', 'head', 'man']"
1612,2052.jpg,"[0.4662506878376007, 0.582267165184021]","[0.4662506878376007, 0.582267165184021]",False,"['hair', 'eye', 'girl', 'eye', 'girl', 'girl', 'girl']"
1613,11006.jpg,"[0.7865786552429199, 0.2195608764886856]","[0.7865786552429199, 0.2195608764886856]",False,"['man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'hat', 'man', 'head']"
1614,7831.jpg,"[0.711890459060669, 0.2673349976539612]","[0.5593898296356201, 0.44138896465301514]",True,"['eyes', 'face', 'face', 'mouth', 'face', 'eye']"
1615,5371.jpg,"[0.7946781516075134, 0.28572118282318115]","[0.8485043048858643, 0.1937488317489624]",True,"['face', 'shirt', 'shirt', 'glasses', 'woman', 'shirt', 'woman', 'woman', 'shirt', 'shirt', 'hair']"
1616,3708.jpg,"[0.8369471430778503, 0.1851811707019806]","[0.8369471430778503, 0.1851811707019806]",False,"['grass', 'pants', 'grass', 'grass', 'face', 'hair', 'grass', 'sheep']"
1617,6340.jpg,"[0.7466762661933899, 0.28312739729881287]","[0.7466762661933899, 0.28312739729881287]",False,"['dog', 'dog', 'nose', 'dog', 'dog', 'dog', 'window', 'dog', 'window']"
1618,11584.jpg,"[0.7453239560127258, 0.27125054597854614]","[0.7453239560127258, 0.27125054597854614]",False,"['hair', 'hair', 'belt', 'hair', 'face', 'lamp']"
1619,6296.jpg,"[0.9138584136962891, 0.10003257542848587]","[0.9138584136962891, 0.10003257542848587]",False,"['hair', 'hair', 'hair', 'hair', 'hair', 'woman', 'woman', 'window', 'television,tv', 'woman']"
1620,3524.jpg,"[0.6654911041259766, 0.3551085889339447]","[0.911085844039917, 0.11452877521514893]",True,"['skirt', 'eyes', 'eye', 'face', 'eye', 'eye', 'kite']"
1621,7469.jpg,"[0.8711178302764893, 0.16412733495235443]","[0.6774296760559082, 0.32277458906173706]",True,"['eye', 'eyes', 'face', 'picture', 'mouth', 'picture', 'plant']"
1622,9568.jpg,"[0.7529212832450867, 0.2685665190219879]","[0.7529212832450867, 0.2685665190219879]",False,"['man', 'man']"
1623,10578.jpg,"[0.8411137461662292, 0.1768743395805359]","[0.8411137461662292, 0.1768743395805359]",False,"['kite', 'umbrella']"
1624,5075.jpg,"[0.9279403686523438, 0.06304403394460678]","[0.797854483127594, 0.2625029683113098]",True,"['nose', 'hair', 'mouth', 'eyes', 'hair', 'face', 'hair', 'eye', 'eye', 'mouth']"
1625,6415.jpg,"[0.5585407018661499, 0.4721331000328064]","[0.8939158916473389, 0.0749146044254303]",True,"['man', 'man', 'man', 'man', 'man', 'hand', 'head', 'man', 'window', 'window']"
1626,7389.jpg,"[0.9019401669502258, 0.10058063268661499]","[0.9019401669502258, 0.10058063268661499]",False,[]
1627,11279.jpg,"[0.8561640381813049, 0.14092466235160828]","[0.8561640381813049, 0.14092466235160828]",False,"['hair', 'man', 'woman', 'woman', 'hair', 'man', 'woman', 'woman']"
1628,11261.jpg,"[0.8806517124176025, 0.13004763424396515]","[0.6937550902366638, 0.41636770963668823]",True,"['dog', 'people', 'helmet', 'shirt', 'border', 'head', 'woman']"
1629,3810.jpg,"[0.7582080960273743, 0.31391990184783936]","[0.852080762386322, 0.15565592050552368]",True,"['window', 'dog', 'window', 'window']"
1630,3973.jpg,"[0.41329649090766907, 0.5646892786026001]","[0.41329649090766907, 0.5646892786026001]",False,"['dog', 'eyes', 'hair', 'girl', 'girl', 'girl']"
1631,5009.jpg,"[0.5806994438171387, 0.4452120065689087]","[0.5806994438171387, 0.4452120065689087]",False,"['dog', 'dog', 'mouth', 'face', 'dog', 'dog', 'man', 'dog', 'dog']"
1632,8208.jpg,"[0.682707667350769, 0.3421756327152252]","[0.41384539008140564, 0.6002911925315857]",True,"['eye', 'eye', 'face', 'mouth']"
1633,1274.jpg,"[0.5358206629753113, 0.49192699790000916]","[0.671603798866272, 0.3445693552494049]",True,"['hair', 'face', 'tie', 'man', 'man', 'building', 'sock', 'building', 'woman', 'wall']"
1634,3979.jpg,"[0.8027839064598083, 0.283657044172287]","[0.8373216986656189, 0.1885090321302414]",True,"['sky', 'mouth', 'tongue', 'face']"
1635,11665.jpg,"[0.7496764659881592, 0.24422957003116608]","[0.7571542859077454, 0.257463276386261]",True,"['man', 'man', 'belt', 'man', 'man', 'head', 'wall']"
1636,1945.jpg,"[0.8179993629455566, 0.24254043400287628]","[0.8179993629455566, 0.24254043400287628]",False,"['head', 'pillow', 'head', 'woman']"
1637,10182.jpg,"[0.7441869974136353, 0.32051172852516174]","[0.7441869974136353, 0.32051172852516174]",False,"['man', 'man', 'hair', 'shirt', 'man', 'man', 'glass', 'man', 'man', 'head', 'face', 'man']"
1638,11129.jpg,"[0.7970073223114014, 0.2150706946849823]","[0.7082314491271973, 0.3215697407722473]",True,['window']
1639,6697.jpg,"[0.7370400428771973, 0.28232696652412415]","[0.8739738464355469, 0.12773552536964417]",True,"['face', 'mouth', 'window', 'sky', 'window', 'sky', 'car']"
1640,858.jpg,"[0.5431904792785645, 0.5254812240600586]","[0.46524566411972046, 0.5383842587471008]",True,"['bow tie', 'dog', 'man', 'hair', 'head', 'nose', 'dog', 'woman']"
1641,9585.jpg,"[0.8179426789283752, 0.19418886303901672]","[0.735271692276001, 0.3604245185852051]",True,"['window', 'television,tv', 'window']"
1642,7301.jpg,"[0.7375891208648682, 0.2908129096031189]","[0.7989821434020996, 0.20938047766685486]",True,"['man', 'man']"
1643,4016.jpg,"[0.7634268999099731, 0.2529728412628174]","[0.7665396332740784, 0.269482284784317]",True,"['wall', 'wall']"
1644,9495.jpg,"[0.7180083990097046, 0.24388113617897034]","[0.7180083990097046, 0.24388113617897034]",False,"['meter', 'meter', 'meter', 'meter']"
1645,4198.jpg,"[0.7458204030990601, 0.3178648054599762]","[0.7458204030990601, 0.3178648054599762]",False,"['man', 'man', 'television,tv', 'shirt', 'shirt', 'man', 'man', 'shirt', 'man', 'shirt', 'girl', 'face', 'girl', 'television,tv', 'shirt', 'girl', 'girl', 'man']"
1646,6579.jpg,"[0.6947522759437561, 0.3256595730781555]","[0.6947522759437561, 0.3256595730781555]",False,"['man', 'face', 'man', 'man', 'man']"
1647,8026.jpg,"[0.680550754070282, 0.32002806663513184]","[0.680550754070282, 0.32002806663513184]",False,['head']
1648,9392.jpg,"[0.938976526260376, 0.08684194087982178]","[0.6858409643173218, 0.33739763498306274]",True,"['eye', 'eye', 'tree', 'car', 'base', 'dog', 'dog']"
1649,8300.jpg,"[0.8319808840751648, 0.18692153692245483]","[0.9604619145393372, 0.051997531205415726]",True,"['dog', 'dog', 'nose', 'dog', 'nose', 'dog', 'eye', 'mouth', 'eyes', 'dog', 'eye', 'eye', 'dog', 'pole', 'dog', 'pole', 'tie', 'eye', 'dog', 'grass']"
1650,2575.jpg,"[0.8323934078216553, 0.21782277524471283]","[0.7877391576766968, 0.22120897471904755]",True,"['clock', 'clock', 'window']"
1651,8894.jpg,"[0.7288269400596619, 0.24716295301914215]","[0.8253936767578125, 0.1913253366947174]",True,['man']
1652,6352.jpg,"[0.8675330281257629, 0.16026580333709717]","[0.7968813180923462, 0.22682006657123566]",True,"['man', 'man', 'television,tv', 'man', 'man', 'suit', 'television,tv', 'television,tv', 'television,tv', 'television,tv']"
1653,183.jpg,"[0.6162126660346985, 0.3791387975215912]","[0.8383153676986694, 0.18751396238803864]",True,"['shirt', 'dog', 'man', 'man', 'shirt', 'head', 'head', 'dog']"
1654,2343.jpg,"[0.6876809597015381, 0.30473703145980835]","[0.6876809597015381, 0.30473703145980835]",False,"['face', 'wall', 'face', 'eyes']"
1655,8814.jpg,"[0.796299397945404, 0.24711863696575165]","[0.796299397945404, 0.24711863696575165]",False,"['plate', 'plate', 'plate', 'ball', 'plate', 'ball', 'table', 'table']"
1656,9038.jpg,"[0.7909926772117615, 0.23510167002677917]","[0.41124168038368225, 0.5709034204483032]",True,"['man', 'man', 'face', 'man', 'eye', 'watch', 'man', 'man', 'man', 'head', 'eyes', 'hand', 'man', 'wall', 'man', 'man', 'arm', 'wall', 'wall']"
1657,1857.jpg,"[0.6192214488983154, 0.3894461691379547]","[0.8059329390525818, 0.21551652252674103]",True,"['man', 'building', 'shirt', 'man', 'face', 'man', 'building', 'window', 'suit', 'hair', 'window', 'building']"
1658,7537.jpg,"[0.7253150939941406, 0.25851738452911377]","[0.7253150939941406, 0.25851738452911377]",False,"['jeans', 'woman', 'woman', 'woman', 'woman', 'people']"
1659,10469.jpg,"[0.9117190837860107, 0.09211084991693497]","[0.9117190837860107, 0.09211084991693497]",False,"['dress', 'woman', 'woman', 'woman', 'woman', 'woman', 'woman', 'woman', 'ground']"
1660,7139.jpg,"[0.6431331634521484, 0.3819408714771271]","[0.6431331634521484, 0.3819408714771271]",False,[]
1661,4609.jpg,"[0.7195890545845032, 0.2237376868724823]","[0.7195890545845032, 0.2237376868724823]",False,"['hand', 'man', 'man', 'man', 'face', 'man', 'head']"
1662,8704.jpg,"[0.5079790949821472, 0.4387848973274231]","[0.8260782361030579, 0.21774981915950775]",True,"['hair', 'hair', 'hair', 'woman', 'woman', 'woman', 'woman', 'arm', 'hair', 'woman', 'woman']"
1663,9756.jpg,"[0.8177782893180847, 0.23817405104637146]","[0.6891103982925415, 0.28399384021759033]",True,"['stuffed animal', 'face']"
1664,11182.jpg,"[0.7871133685112, 0.19360165297985077]","[0.7264361381530762, 0.2911960780620575]",True,"['chair', 'wall']"
1665,8409.jpg,"[0.8379900455474854, 0.17651844024658203]","[0.9498525857925415, 0.04377439618110657]",True,"['building', 'building', 'building', 'building', 'building', 'building', 'tree', 'building', 'window', 'building', 'building', 'building', 'window', 'building', 'building']"
1666,7160.jpg,"[0.8558073043823242, 0.16405682265758514]","[0.8558073043823242, 0.16405682265758514]",False,"['hand', 'hair', 'eyes', 'hand', 'window', 'window', 'eye', 'eyes']"
1667,4359.jpg,"[0.7922279834747314, 0.24080593883991241]","[0.7922279834747314, 0.24080593883991241]",False,"['hair', 'keyboard', 'hand', 'wall', 'wall', 'picture', 'face', 'eyes', 'woman', 'wall', 'keyboard', 'head']"
1668,8855.jpg,"[0.8133276700973511, 0.23252935707569122]","[0.7410315871238708, 0.2724655866622925]",True,['man']
1669,8962.jpg,"[0.7398394346237183, 0.2719659209251404]","[0.7805200219154358, 0.27526676654815674]",True,"['dog', 'shirt']"
1670,1539.jpg,"[0.8915808796882629, 0.10906494408845901]","[0.8902955055236816, 0.11659176647663116]",True,"['tree', 'roof', 'pole', 'grass', 'building', 'building', 'sky', 'tire', 'building', 'pole', 'window', 'pole']"
1671,3852.jpg,"[0.6311900615692139, 0.40774282813072205]","[0.940793514251709, 0.06084716320037842]",True,"['hair', 'hand', 'eye', 'border', 'border', 'border', 'border', 'border', 'hair']"
1672,5046.jpg,"[0.8334184885025024, 0.18225674331188202]","[0.8334184885025024, 0.18225674331188202]",False,"['water', 'tree']"
1673,4157.jpg,"[0.7772162556648254, 0.29031527042388916]","[0.7772162556648254, 0.29031527042388916]",False,"['cake', 'man', 'man', 'table', 'man', 'man', 'bottle', 'head', 'man', 'cake', 'logo', 'man', 'table', 'shirt', 'men']"
1674,34.jpg,"[0.7276679277420044, 0.2877626121044159]","[0.9039044976234436, 0.10366921871900558]",True,[]
1675,9470.jpg,"[0.9680774807929993, 0.031339582055807114]","[0.81500643491745, 0.19125527143478394]",True,"['water', 'man', 'man', 'sky', 'water', 'water', 'man']"
1676,8129.jpg,"[0.7589433789253235, 0.25852012634277344]","[0.9359257817268372, 0.06532878428697586]",True,"['flower', 'television,tv', 'woman', 'wall', 'computer']"
1677,8105.jpg,"[0.8433193564414978, 0.16020093858242035]","[0.9169486165046692, 0.11275117099285126]",True,"['man', 'woman', 'pillow']"
1678,11462.jpg,"[0.8158239126205444, 0.260966420173645]","[0.8158239126205444, 0.260966420173645]",False,"['face', 'eyes', 'eye', 'eye', 'wall', 'eyes', 'mouth']"
1679,6117.jpg,"[0.7256700396537781, 0.2926693558692932]","[0.7256700396537781, 0.2926693558692932]",False,"['plate', 'jeans', 'eyes', 'face', 'cat']"
1680,4345.jpg,"[0.7960826754570007, 0.1700335592031479]","[0.7960826754570007, 0.1700335592031479]",False,"['building', 'counter', 'building', 'building', 'building']"
1681,11145.jpg,"[0.8010048866271973, 0.23358090221881866]","[0.8010048866271973, 0.23358090221881866]",False,"['face', 'face', 'man', 'man']"
1682,4597.jpg,"[0.6995288729667664, 0.34087976813316345]","[0.7335308790206909, 0.2507920563220978]",True,"['eye', 'eye', 'eyes', 'eye', 'face', 'face']"
1683,10443.jpg,"[0.8417385220527649, 0.13860465586185455]","[0.7246775031089783, 0.32081207633018494]",True,"['ear', 'nose', 'dog', 'ear', 'eye', 'hand', 'eye', 'face', 'mouth', 'eye', 'mouth', 'head', 'paw', 'bear', 'paw', 'dog']"
1684,2534.jpg,"[0.7385060787200928, 0.3411501348018646]","[0.7385060787200928, 0.3411501348018646]",False,"['mouth', 'television,tv', 'television,tv']"
1685,4719.jpg,"[0.7486833333969116, 0.2488648146390915]","[0.7486833333969116, 0.2488648146390915]",False,"['television,tv', 'television,tv', 'television,tv', 'television,tv', 'hair', 'hair', 'television,tv', 'television,tv', 'television,tv', 'window', 'television,tv', 'girl']"
1686,4218.jpg,"[0.7105949521064758, 0.3116811513900757]","[0.7105949521064758, 0.3116811513900757]",False,"['eye', 'nose', 'dog', 'eye', 'mouth', 'mouth', 'dog', 'dog', 'dog', 'mouth', 'television,tv']"
1687,8303.jpg,"[0.9038804173469543, 0.126948744058609]","[0.9038804173469543, 0.126948744058609]",False,"['head', 'ear', 'dog', 'dog', 'wall']"
1688,5191.jpg,"[0.8407325148582458, 0.17040865123271942]","[0.8407325148582458, 0.17040865123271942]",False,"['head', 'woman']"
1689,5557.jpg,"[0.8032145500183105, 0.26051029562950134]","[0.8032145500183105, 0.26051029562950134]",False,"['head', 'plant', 'dog', 'speaker', 'dog', 'grass', 'eye']"
1690,1201.jpg,"[0.7240241169929504, 0.3307432532310486]","[0.8758004903793335, 0.15125346183776855]",True,"['face', 'hair']"
1691,9813.jpg,"[0.8819159269332886, 0.14581051468849182]","[0.7963276505470276, 0.24888287484645844]",True,[]
1692,7570.jpg,"[0.8958292007446289, 0.11431410908699036]","[0.5854469537734985, 0.3908688426017761]",True,"['man', 'man', 'hair', 'scarf', 'man', 'man', 'face', 'man', 'man', 'eye', 'mouth', 'man', 'person', 'head', 'head']"
1693,13189.jpg,"[0.6443853378295898, 0.34145691990852356]","[0.9120699167251587, 0.09171838313341141]",True,[]
1694,10635.jpg,"[0.6796002984046936, 0.3832404613494873]","[0.8928534388542175, 0.11277541518211365]",True,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog']"
1695,2763.jpg,"[0.9331085085868835, 0.06753074377775192]","[0.6554234623908997, 0.38450467586517334]",True,"['dog', 'face', 'dog', 'dog', 'face', 'dog', 'dog', 'dog', 'mouth', 'dog', 'eyes', 'dog', 'dog']"
1696,6602.jpg,"[0.9423116445541382, 0.05846593901515007]","[0.9423116445541382, 0.05846593901515007]",False,"['glass', 'shadow']"
1697,9922.jpg,"[0.7300993204116821, 0.2989633083343506]","[0.7300993204116821, 0.2989633083343506]",False,"['glass', 'building', 'building', 'head', 'man']"
1698,4421.jpg,"[0.686044454574585, 0.34642672538757324]","[0.6301413774490356, 0.34857988357543945]",True,['woman']
1699,11351.jpg,"[0.7298038601875305, 0.23066754639148712]","[0.690690815448761, 0.33305931091308594]",True,"['girl', 'girl', 'head', 'girl']"
