,img_ids,sim,random_sims,img_random_sims,objects
1542,10434.jpg,"[0.6628828644752502, 0.34205925464630127]","[0.3943011462688446, 0.6231381297111511]",True,"['table', 'man', 'man']"
1543,2968.jpg,"[0.5798953771591187, 0.4592142403125763]","[0.6324108839035034, 0.39443519711494446]",True,"['man', 'woman', 'woman', 'woman']"
1544,11296.jpg,"[0.7050514221191406, 0.3211255669593811]","[0.7050514221191406, 0.3211255669593811]",False,"['drawing', 'head', 'drawing', 'ear', 'shirt', 'drawing']"
1545,11437.jpg,"[0.7189160585403442, 0.2781256139278412]","[0.7189160585403442, 0.2781256139278412]",False,[]
1546,6286.jpg,"[0.7995049953460693, 0.22420844435691833]","[0.7205103635787964, 0.2112148255109787]",True,"['legs', 'legs', 'map']"
1547,2479.jpg,"[0.6938962340354919, 0.27418458461761475]","[0.6597140431404114, 0.39687421917915344]",True,"['sign', 'face', 'face', 'face', 'man', 'eye', 'sign', 'car', 'car', 'car', 'hair']"
1548,6123.jpg,"[0.6004023551940918, 0.4150841236114502]","[0.25130608677864075, 0.7979294061660767]",True,"['hair', 'hair', 'hand', 'hand', 'sign', 'woman']"
1549,1218.jpg,"[0.6947962045669556, 0.4020844101905823]","[0.7952156066894531, 0.20747901499271393]",True,"['window', 'head', 'bear', 'head']"
1550,634.jpg,"[0.7404454946517944, 0.31003668904304504]","[0.7404454946517944, 0.31003668904304504]",False,"['sign', 'sign', 'sign', 'sign', 'sign', 'window', 'sign']"
1551,5347.jpg,"[0.795724093914032, 0.2733682096004486]","[0.795724093914032, 0.2733682096004486]",False,['sign']
1552,10202.jpg,"[0.7766008377075195, 0.26429250836372375]","[0.7915402054786682, 0.21330785751342773]",True,"['ear', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'window', 'cat', 'head', 'window', 'cat', 'cat', 'window', 'eyes']"
1553,7748.jpg,"[0.5481236577033997, 0.505460798740387]","[0.6119875907897949, 0.47810932993888855]",True,"['mouth', 'glasses', 'face', 'glasses', 'man']"
1554,11144.jpg,"[0.6157513856887817, 0.43971800804138184]","[0.6157513856887817, 0.43971800804138184]",False,"['woman', 'woman', 'picture', 'face', 'woman']"
1555,997.jpg,"[0.7942442297935486, 0.2080141007900238]","[0.7942442297935486, 0.2080141007900238]",False,"['dog', 'dog', 'face', 'eye', 'dog', 'sign', 'sign', 'glass', 'dog', 'sign']"
1556,9857.jpg,"[0.6691622138023376, 0.29248085618019104]","[0.6691622138023376, 0.29248085618019104]",False,"['hand', 'hand']"
1557,11471.jpg,"[0.790617823600769, 0.21970312297344208]","[0.790617823600769, 0.21970312297344208]",False,['eye']
1558,10474.jpg,"[0.6916487812995911, 0.2935400903224945]","[0.6916487812995911, 0.2935400903224945]",False,[]
1559,680.jpg,"[0.7791357636451721, 0.20718882977962494]","[0.7791357636451721, 0.20718882977962494]",False,"['dog', 'dog', 'stove', 'stove']"
1560,118.jpg,"[0.6414682269096375, 0.4133549928665161]","[0.6418799161911011, 0.377053439617157]",True,"['picture', 'picture']"
1561,3396.jpg,"[0.7421969175338745, 0.2630508244037628]","[0.6941493153572083, 0.3410356938838959]",True,"['man', 'man', 'sign', 'glass', 'glass', 'man', 'glass', 'man', 'sign']"
1562,3392.jpg,"[0.7480437755584717, 0.40202203392982483]","[0.9820110201835632, 0.02135106548666954]",True,"['hand', 'sign', 'sign', 'sleeve', 'sign', 'tie']"
1563,497.jpg,"[0.9774442315101624, 0.02585114724934101]","[0.679863452911377, 0.48569345474243164]",True,['table']
1564,7196.jpg,"[0.7837807536125183, 0.23021355271339417]","[0.7319492101669312, 0.26977023482322693]",True,"['man', 'man', 'man', 'sign', 'man', 'man', 'building', 'sign', 'man', 'window']"
1565,7325.jpg,"[0.765948474407196, 0.2663729786872864]","[0.80837482213974, 0.22081232070922852]",True,"['dog', 'mouth', 'mouth', 'dog', 'dog']"
1566,7438.jpg,"[0.6518734097480774, 0.29536592960357666]","[0.6518734097480774, 0.29536592960357666]",False,['head']
1567,9759.jpg,"[0.5933545231819153, 0.4273700714111328]","[0.5933545231819153, 0.4273700714111328]",False,"['sign', 'pillow', 'sign', 'sign']"
1568,11316.jpg,"[0.8198869228363037, 0.22430869936943054]","[0.8198869228363037, 0.22430869936943054]",False,"['belt', 'pants', 'jeans', 'pants', 'woman', 'woman', 'man', 'woman', 'people', 'head']"
1569,874.jpg,"[0.6583094596862793, 0.39694827795028687]","[0.6583094596862793, 0.39694827795028687]",False,"['writing', 'writing', 'writing', 'writing', 'writing', 'writing', 'writing']"
1570,8963.jpg,"[0.93482506275177, 0.08809362351894379]","[0.6480274796485901, 0.37426987290382385]",True,"['flower', 'sign']"
1571,7686.jpg,"[0.641870379447937, 0.3624304533004761]","[0.9393956661224365, 0.08247218281030655]",True,"['man', 'tie', 'man', 'man']"
1572,3173.jpg,"[0.7411225438117981, 0.31506776809692383]","[0.740203857421875, 0.27270200848579407]",True,"['man', 'head']"
1573,5446.jpg,"[0.7758074998855591, 0.3072577714920044]","[0.7364271879196167, 0.3611428439617157]",True,"['window', 'sign', 'building', 'poster']"
1574,1743.jpg,"[0.6550732254981995, 0.3950335681438446]","[0.7456666827201843, 0.21266764402389526]",True,"['face', 'writing', 'writing', 'writing', 'writing']"
1575,14190.jpg,"[0.8779209852218628, 0.11207940429449081]","[0.7501612901687622, 0.30433064699172974]",True,"['eye', 'nose', 'dog', 'sign']"
1576,9474.jpg,"[0.6266292333602905, 0.38739633560180664]","[0.6266292333602905, 0.38739633560180664]",False,"['jeans', 'face']"
1577,11484.jpg,"[0.6463831663131714, 0.42512840032577515]","[0.6463831663131714, 0.42512840032577515]",False,"['face', 'face', 'writing']"
1578,9585.jpg,"[0.8579217791557312, 0.14948400855064392]","[0.672092080116272, 0.3496783673763275]",True,[]
1579,580.jpg,"[0.5342339277267456, 0.46949952840805054]","[0.7052155137062073, 0.31439632177352905]",True,"['face', 'sign', 'head']"
1580,5605.jpg,"[0.6378352046012878, 0.3619377613067627]","[0.7053793668746948, 0.31256070733070374]",True,"['shirt', 'snow']"
1581,9554.jpg,"[0.6839190721511841, 0.36509227752685547]","[0.7246129512786865, 0.3268623948097229]",True,"['face', 'man', 'man', 'man', 'man', 'woman', 'man']"
1582,7624.jpg,"[0.7327417135238647, 0.29800912737846375]","[0.7327417135238647, 0.29800912737846375]",False,['box']
1583,1505.jpg,"[0.826178789138794, 0.24859248101711273]","[0.826178789138794, 0.24859248101711273]",False,"['people', 'tree', 'building', 'sign']"
1584,9366.jpg,"[0.7717444896697998, 0.2583005428314209]","[0.800142765045166, 0.24454361200332642]",True,[]
1585,2012.jpg,"[0.6763415932655334, 0.383518785238266]","[0.6621056199073792, 0.36185818910598755]",True,"['dog', 'dog', 'hair', 'dog', 'carpet', 'carpet', 'dog', 'hair', 'carpet', 'carpet', 'head']"
1586,10754.jpg,"[0.7015853524208069, 0.3865722715854645]","[0.7015853524208069, 0.3865722715854645]",False,"['window', 'tree', 'tree', 'floor', 'roof', 'tree', 'tree', 'fireplace', 'floor', 'car', 'fireplace', 'building', 'tree', 'sign', 'tree']"
1587,542.jpg,"[0.9684469699859619, 0.042769670486450195]","[0.9684469699859619, 0.042769670486450195]",False,"['jeans', 'eye', 'bird', 'jacket', 'water', 'head', 'jacket']"
1588,6704.jpg,"[0.8420414328575134, 0.23223793506622314]","[0.8420414328575134, 0.23223793506622314]",False,"['head', 'shirt', 'man', 'hair']"
1589,2780.jpg,"[0.8872846961021423, 0.13405340909957886]","[0.8872846961021423, 0.13405340909957886]",False,"['table', 'eyes']"
1590,13384.jpg,"[0.9060127139091492, 0.10604564100503922]","[0.9060127139091492, 0.10604564100503922]",False,"['pants', 'pants', 'woman', 'sign', 'building', 'woman', 'shoe', 'head', 'building', 'woman', 'shirt', 'woman']"
1591,11103.jpg,"[0.662316083908081, 0.34636858105659485]","[0.662316083908081, 0.34636858105659485]",False,"['table', 'sign', 'nose', 'dog', 'bed']"
1592,7280.jpg,"[0.7195308804512024, 0.20741569995880127]","[0.7195308804512024, 0.20741569995880127]",False,"['hair', 'man', 'pants', 'hair', 'hair', 'woman', 'sign', 'window', 'hair', 'girl']"
1593,3034.jpg,"[0.9004851579666138, 0.10863158106803894]","[0.9004851579666138, 0.10863158106803894]",False,"['eyes', 'eye', 'face', 'ear', 'face', 'sign', 'line']"
1594,330.jpg,"[0.7379525899887085, 0.28921133279800415]","[0.7379525899887085, 0.28921133279800415]",False,"['mouth', 'eyes', 'man', 'face', 'man']"
1595,4505.jpg,"[0.7214730381965637, 0.35623404383659363]","[0.7214730381965637, 0.35623404383659363]",False,"['glasses', 'man', 'hair', 'window', 'sign', 'head', 'television,tv', 'man']"
1596,13453.jpg,"[0.2808113694190979, 0.7580181360244751]","[0.2808113694190979, 0.7580181360244751]",False,"['screen', 'eyes', 'mouth', 'hair', 'face']"
1597,8532.jpg,"[0.8972654342651367, 0.12377344816923141]","[0.8972654342651367, 0.12377344816923141]",False,"['sign', 'sign']"
1598,9684.jpg,"[0.7178307771682739, 0.39139798283576965]","[0.7178307771682739, 0.39139798283576965]",False,"['letter', 'building']"
1599,3906.jpg,"[0.6360431909561157, 0.41642266511917114]","[0.6360431909561157, 0.41642266511917114]",False,"['ear', 'eyes', 'eyes', 'ear', 'face', 'hair', 'ear', 'head', 'head', 'head', 'head', 'head', 'head', 'head']"
1600,7195.jpg,"[0.7281543612480164, 0.2820098102092743]","[0.7281543612480164, 0.2820098102092743]",False,"['face', 'eyes', 'man', 'man', 'shirt', 'man', 'man', 'man', 'man', 'shirt', 'man', 'man', 'necklace', 'shirt', 'man', 'shirt']"
1601,10057.jpg,"[0.745510458946228, 0.27096521854400635]","[0.745510458946228, 0.27096521854400635]",False,[]
1602,139.jpg,"[0.7621654868125916, 0.3071655333042145]","[0.7621654868125916, 0.3071655333042145]",False,[]
1603,2938.jpg,"[0.5647695660591125, 0.44868698716163635]","[0.5647695660591125, 0.44868698716163635]",False,"['clock', 'man', 'man', 'head', 'man', 'sign']"
1604,8305.jpg,"[0.7704105973243713, 0.24688610434532166]","[0.8514624238014221, 0.17788726091384888]",True,"['wall', 'sign', 'candle']"
1605,1130.jpg,"[0.9111407995223999, 0.1254349797964096]","[0.9866089224815369, 0.014836610294878483]",True,"['man', 'jeans', 'sign', 'pants', 'people', 'building', 'people']"
1606,4844.jpg,"[0.641451895236969, 0.33852705359458923]","[0.641451895236969, 0.33852705359458923]",False,"['man', 'man', 'man', 'jacket', 'sign', 'hat']"
1607,11012.jpg,"[0.6406298279762268, 0.4451129138469696]","[0.6406298279762268, 0.4451129138469696]",False,"['sign', 'sign', 'eye', 'sign', 'sign', 'building']"
1608,4043.jpg,"[0.6399765610694885, 0.4065600037574768]","[0.9245855212211609, 0.0849532037973404]",True,"['drawing', 'face', 'mouth', 'hair']"
1609,5812.jpg,"[0.9344798922538757, 0.07148079574108124]","[0.8145095705986023, 0.2385900318622589]",True,"['sign', 'sign', 'sign']"
1610,11559.jpg,"[0.7337193489074707, 0.2686414420604706]","[0.7449516654014587, 0.3555718958377838]",True,"['hair', 'girl', 'face', 'girl', 'sign', 'girl', 'couch', 'girl', 'floor', 'hair', 'floor', 'girl']"
1611,4721.jpg,"[0.5750123262405396, 0.548738956451416]","[0.7391499280929565, 0.2693548798561096]",True,"['head', 'sign', 'head']"
1612,662.jpg,"[0.7050427198410034, 0.3336856961250305]","[0.8143337965011597, 0.18863476812839508]",True,"['man', 'man', 'head', 'man', 'man', 'man']"
1613,5832.jpg,"[0.45994895696640015, 0.5424052476882935]","[0.6558303236961365, 0.3950933516025543]",True,"['sign', 'sign', 'hair', 'tree', 'tree', 'sign']"
1614,599.jpg,"[0.730315089225769, 0.2949417233467102]","[0.6229234933853149, 0.3779356777667999]",True,"['window', 'window', 'arrow']"
1615,2477.jpg,"[0.7134371399879456, 0.28797468543052673]","[0.8451499938964844, 0.17183387279510498]",True,"['dog', 'collar', 'dog', 'sign', 'dog', 'nose', 'head', 'dog', 'window', 'seat']"
1616,6901.jpg,"[0.7948067784309387, 0.2581138014793396]","[0.6733269095420837, 0.35841840505599976]",True,"['face', 'man', 'face', 'man', 'man', 'man', 'face', 'face', 'man', 'teeth', 'face', 'man', 'man', 'teeth', 'mouth', 'man']"
1617,10143.jpg,"[0.49649202823638916, 0.5264559388160706]","[0.6682801842689514, 0.4032862186431885]",True,"['hair', 'hair']"
1618,4859.jpg,"[0.6745738387107849, 0.3636312484741211]","[0.5445327162742615, 0.45212656259536743]",True,"['wall', 'wall', 'writing', 'eye', 'eye']"
1619,3403.jpg,"[0.36271682381629944, 0.6423261165618896]","[0.7346824407577515, 0.2970939576625824]",True,"['woman', 'woman', 'door', 'door', 'woman', 'sign', 'door']"
1620,1531.jpg,"[0.6677070260047913, 0.34218892455101013]","[0.6677070260047913, 0.34218892455101013]",False,"['face', 'eye', 'face', 'eyes', 'nose', 'eyes', 'man', 'man']"
1621,7886.jpg,"[0.7906951308250427, 0.21230743825435638]","[0.7906951308250427, 0.21230743825435638]",False,"['shoe', 'head']"
1622,3919.jpg,"[0.8202810883522034, 0.20192159712314606]","[0.8202810883522034, 0.20192159712314606]",False,"['face', 'man', 'letters']"
1623,11530.jpg,"[0.6273066401481628, 0.3722689151763916]","[0.6273066401481628, 0.3722689151763916]",False,"['man', 'man', 'man', 'man', 'sign']"
1624,8390.jpg,"[0.7918003797531128, 0.30155235528945923]","[0.7918003797531128, 0.30155235528945923]",False,"['sign', 'face', 'man', 'car', 'car', 'car', 'dog', 'car', 'dog', 'head', 'face', 'sign', 'dog', 'man', 'woman', 'car', 'car']"
1625,4383.jpg,"[0.4756517708301544, 0.4714071452617645]","[0.4756517708301544, 0.4714071452617645]",False,"['man', 'face', 'ear', 'eyes', 'man', 'sign', 'tie', 'sign', 'tie', 'sign', 'man', 'man', 'face', 'chin', 'man']"
1626,2154.jpg,"[0.7377668023109436, 0.28713276982307434]","[0.7987795472145081, 0.17677699029445648]",True,"['car', 'man', 'car', 'ear', 'car', 'sign']"
1627,5842.jpg,"[0.6808235049247742, 0.2869575321674347]","[0.8591334223747253, 0.189633309841156]",True,"['hair', 'hair', 'head', 'girl']"
1628,7374.jpg,"[0.9389500617980957, 0.0763673335313797]","[0.9389500617980957, 0.0763673335313797]",False,"['eyes', 'face', 'eye', 'mouth', 'man']"
1629,7969.jpg,"[0.7199174165725708, 0.35565903782844543]","[0.7199174165725708, 0.35565903782844543]",False,"['dog', 'tongue', 'teeth']"
1630,2974.jpg,"[0.8142759203910828, 0.24808672070503235]","[0.8142759203910828, 0.24808672070503235]",False,"['dress', 'dress', 'leg', 'woman']"
1631,7335.jpg,"[0.674107015132904, 0.42343974113464355]","[0.674107015132904, 0.42343974113464355]",False,['sky']
1632,7263.jpg,"[0.867195725440979, 0.1486423909664154]","[0.867195725440979, 0.1486423909664154]",False,"['face', 'glasses', 'shirt', 'man', 'woman']"
1633,7378.jpg,"[0.7662679553031921, 0.25099337100982666]","[0.7662679553031921, 0.25099337100982666]",False,"['letter', 'building', 'building']"
1634,1153.jpg,"[0.7715967297554016, 0.3130769729614258]","[0.855495035648346, 0.14947009086608887]",True,"['hair', 'man', 'man', 'face', 'man', 'man', 'man', 'face', 'hair']"
1635,8266.jpg,"[0.7795305252075195, 0.2511621415615082]","[0.7527269721031189, 0.38764488697052]",True,"['hair', 'chair', 'man', 'shirt', 'man', 'chair', 'hand', 'building', 'chair', 'floor', 'floor', 'floor', 'building']"
1636,9269.jpg,"[0.6107572317123413, 0.42573654651641846]","[0.6107572317123413, 0.42573654651641846]",False,['tree']
1637,243.jpg,"[0.9290955662727356, 0.07798106968402863]","[0.9290955662727356, 0.07798106968402863]",False,"['leaf', 'frisbee', 'sign']"
1638,11154.jpg,"[0.758544921875, 0.22960299253463745]","[0.6490085124969482, 0.33200693130493164]",True,"['wall', 'sign', 'sign', 'sign', 'sign']"
1639,9960.jpg,"[0.6068758964538574, 0.43789777159690857]","[0.8684690594673157, 0.13504236936569214]",True,"['hair', 'window', 'cup', 'woman', 'woman']"
1640,3317.jpg,"[0.8170732855796814, 0.2436240017414093]","[0.8717890381813049, 0.15247485041618347]",True,"['eye', 'face', 'eyes', 'face', 'building', 'person', 'person']"
1641,10550.jpg,"[0.7656559944152832, 0.28159934282302856]","[0.7800700664520264, 0.2923939526081085]",True,"['hand', 'tree']"
1642,5447.jpg,"[0.7257140874862671, 0.26959893107414246]","[0.7257140874862671, 0.26959893107414246]",False,[]
1643,8810.jpg,"[0.6578471660614014, 0.4899995028972626]","[0.6578471660614014, 0.4899995028972626]",False,"['bird', 'hair', 'head', 'hair']"
1644,10086.jpg,"[0.8186472654342651, 0.23366913199424744]","[0.8186472654342651, 0.23366913199424744]",False,"['head', 'man']"
1645,9259.jpg,"[0.4250671863555908, 0.6134774088859558]","[0.4250671863555908, 0.6134774088859558]",False,"['face', 'man', 'dog', 'sign', 'car', 'sign', 'car', 'car', 'car', 'man', 'head', 'woman', 'man', 'car', 'woman', 'car']"
1646,2251.jpg,"[0.4879371225833893, 0.5314760208129883]","[0.7517224550247192, 0.26106104254722595]",True,['head']
1647,3001.jpg,"[0.9625219702720642, 0.03996734693646431]","[0.8159738779067993, 0.21977472305297852]",True,['bird']
1648,8278.jpg,"[0.7684082984924316, 0.2616470754146576]","[0.7684082984924316, 0.2616470754146576]",False,"['man', 'collar', 'man', 'man', 'man', 'face', 'man', 'man', 'man', 'tie']"
1649,6201.jpg,"[0.6788415312767029, 0.3475816547870636]","[0.6788415312767029, 0.3475816547870636]",False,"['head', 'man', 'man']"
1650,10686.jpg,"[0.8913299441337585, 0.128577321767807]","[0.5775380730628967, 0.37630021572113037]",True,"['eyes', 'hair', 'man', 'man', 'head']"
1651,11522.jpg,"[0.47561025619506836, 0.527717649936676]","[0.9140524864196777, 0.11629916727542877]",True,"['sign', 'window']"
1652,1742.jpg,"[0.8619576692581177, 0.12346367537975311]","[0.8619576692581177, 0.12346367537975311]",False,['plate']
1653,10042.jpg,"[0.6549000144004822, 0.36404532194137573]","[0.6549000144004822, 0.36404532194137573]",False,"['sign', 'sign', 'window', 'sign', 'sign']"
1654,2548.jpg,"[0.9658704400062561, 0.039235349744558334]","[0.9658704400062561, 0.039235349744558334]",False,"['dog', 'eye', 'face', 'face', 'face']"
1655,2473.jpg,"[0.7306746244430542, 0.24924223124980927]","[0.7306746244430542, 0.24924223124980927]",False,"['hair', 'sign', 'sign', 'sign', 'window', 'cloth']"
1656,11336.jpg,"[0.7245935201644897, 0.2979643940925598]","[0.7245935201644897, 0.2979643940925598]",False,"['woman', 'man', 'head', 'man', 'man', 'man', 'shirt', 'head', 'man', 'shirt', 'woman', 'woman']"
1657,3980.jpg,"[0.8084462285041809, 0.18516568839550018]","[0.8084462285041809, 0.18516568839550018]",False,"['sign', 'sign', 'eye', 'flower', 'sign', 'building', 'sign', 'face', 'sign', 'kite', 'building']"
1658,8121.jpg,"[0.7948212623596191, 0.23938657343387604]","[0.7948212623596191, 0.23938657343387604]",False,"['bird', 'head', 'table', 'bird', 'table']"
1659,5335.jpg,"[0.6614816784858704, 0.3572511374950409]","[0.6614816784858704, 0.3572511374950409]",False,"['building', 'building', 'building', 'building', 'building', 'building', 'building', 'building', 'building', 'building', 'windows', 'building', 'window', 'windows', 'window', 'building']"
1660,6215.jpg,"[0.6943379640579224, 0.33084210753440857]","[0.6943379640579224, 0.33084210753440857]",False,"['head', 'head']"
1661,1636.jpg,"[0.8739370703697205, 0.10775277763605118]","[0.8739370703697205, 0.10775277763605118]",False,"['keyboard', 'keyboard', 'bird', 'keyboard', 'keyboard', 'bird', 'bird', 'keyboard', 'sign']"
1662,2404.jpg,"[0.16274818778038025, 0.8145197033882141]","[0.16274818778038025, 0.8145197033882141]",False,"['nose', 'hair', 'eyes', 'hand', 'hair', 'hand', 'eye', 'eye', 'hand', 'hair', 'face', 'eyes', 'hand', 'writing', 'mouth', 'hair']"
1663,3364.jpg,"[0.8693291544914246, 0.1697186976671219]","[0.8693291544914246, 0.1697186976671219]",False,"['man', 'man', 'man', 'man', 'man', 'man', 'man', 'cup', 'laptop', 'shirt']"
1664,2724.jpg,"[0.710474967956543, 0.37846851348876953]","[0.7623475790023804, 0.26298385858535767]",True,"['cake', 'cake', 'head', 'man', 'shirt', 'window', 'sign', 'door', 'kitchen', 'building']"
1665,1674.jpg,"[0.5893554091453552, 0.43672534823417664]","[0.794915497303009, 0.2837955951690674]",True,"['sign', 'wall', 'shirt', 'sign', 'shirt', 'sign']"
1666,11382.jpg,"[0.6811772584915161, 0.3555806875228882]","[0.6811772584915161, 0.3555806875228882]",False,"['logo', 'light', 'light']"
1667,5393.jpg,"[0.5954150557518005, 0.4020458161830902]","[0.5954150557518005, 0.4020458161830902]",False,"['man', 'man', 'man', 'face', 'man']"
1668,147.jpg,"[0.5967698097229004, 0.4098798632621765]","[0.5967698097229004, 0.4098798632621765]",False,"['hair', 'hair', 'woman']"
1669,6423.jpg,"[0.6878448128700256, 0.3406139016151428]","[0.6878448128700256, 0.3406139016151428]",False,"['man', 'man', 'man', 'hair', 'glove', 'man', 'man', 'hair', 'hand']"
1670,11380.jpg,"[0.6927468776702881, 0.3247944414615631]","[0.6961067318916321, 0.35042184591293335]",True,"['television,tv', 'shirt', 'woman', 'television,tv', 'man', 'head', 'man', 'head', 'man']"
1671,5621.jpg,"[0.7589802145957947, 0.27910929918289185]","[0.7785635590553284, 0.24044674634933472]",True,"['man', 'man', 'shirt', 'man', 'shirt']"
1672,7967.jpg,"[0.7336617112159729, 0.2730812132358551]","[0.7336617112159729, 0.2730812132358551]",False,"['hair', 'wall']"
1673,6436.jpg,"[0.7311734557151794, 0.27538564801216125]","[0.7311734557151794, 0.27538564801216125]",False,"['face', 'eyes', 'man', 'building', 'man', 'man', 'building', 'face', 'building', 'man', 'sign', 'building', 'man']"
1674,9689.jpg,"[0.275360107421875, 0.708648145198822]","[0.275360107421875, 0.708648145198822]",False,"['eyes', 'face', 'eye', 'eye', 'sign', 'mouth']"
1675,6981.jpg,"[0.36324021220207214, 0.649040162563324]","[0.36324021220207214, 0.649040162563324]",False,"['hair', 'head', 'man', 'sign', 'man', 'man']"
1676,3316.jpg,"[0.8024728298187256, 0.24511374533176422]","[0.8024728298187256, 0.24511374533176422]",False,"['teeth', 'eye', 'eye', 'dog', 'dog', 'dog', 'dog']"
1677,4518.jpg,"[0.7088039517402649, 0.3613223135471344]","[0.7088039517402649, 0.3613223135471344]",False,['eye']
1678,10451.jpg,"[0.6103280186653137, 0.4331088364124298]","[0.6103280186653137, 0.4331088364124298]",False,"['man', 'pants', 'man', 'sweater', 'woman']"
1679,866.jpg,"[0.7494845986366272, 0.2833554148674011]","[0.7494845986366272, 0.2833554148674011]",False,"['pants', 'hair', 'bench', 'glasses', 'sign', 'woman', 'bench', 'bench', 'bench', 'glasses', 'wall', 'woman', 'wall', 'woman', 'woman']"
1680,6776.jpg,"[0.7812557220458984, 0.25640326738357544]","[0.7657378315925598, 0.234715074300766]",True,"['bear', 'eye', 'eye', 'bear', 'paw']"
1681,8558.jpg,"[0.36000996828079224, 0.5907162427902222]","[0.7865090370178223, 0.2392299622297287]",True,"['shirt', 'shirt', 'hair', 'woman', 'mouth']"
1682,5264.jpg,"[0.6384125351905823, 0.43908360600471497]","[0.6868809461593628, 0.4070506989955902]",True,"['mouth', 'eyes', 'girl', 'girl', 'girl', 'hair', 'girl', 'sign', 'sign', 'sign']"
1683,9865.jpg,"[0.4309318959712982, 0.6562570929527283]","[0.25873780250549316, 0.7640979290008545]",True,"['teeth', 'eye', 'letter', 'nose', 'eye', 'face', 'teeth', 'face', 'eye']"
1684,8257.jpg,"[0.5452274084091187, 0.5522484183311462]","[0.5452274084091187, 0.5522484183311462]",False,"['wall', 'painting', 'door']"
1685,6804.jpg,"[0.7232024669647217, 0.3927956223487854]","[0.7232024669647217, 0.3927956223487854]",False,"['sign', 'sign']"
1686,4359.jpg,"[0.6231279969215393, 0.4366548955440521]","[0.6497951745986938, 0.466828852891922]",True,"['keyboard', 'wall', 'hair', 'keyboard', 'letter', 'face', 'letter', 'woman', 'eyes', 'wall', 'head', 'hand', 'pillow']"
1687,6142.jpg,"[0.2997013032436371, 0.7407082319259644]","[0.6293222904205322, 0.4291771352291107]",True,"['clock', 'sign', 'clock', 'building', 'sky']"
1688,10117.jpg,"[0.8167668581008911, 0.17200173437595367]","[0.8167668581008911, 0.17200173437595367]",False,"['hair', 'hair', 'woman']"
1689,2811.jpg,"[0.4310315251350403, 0.5841628909111023]","[0.4310315251350403, 0.5841628909111023]",False,"['hair', 'picture', 'hair', 'hair']"
1690,11126.jpg,"[0.650729238986969, 0.3578674793243408]","[0.650729238986969, 0.3578674793243408]",False,"['hair', 'hair', 'hair', 'hair']"
1691,1010.jpg,"[0.7226399183273315, 0.29910874366760254]","[0.7226399183273315, 0.29910874366760254]",False,"['toy', 'rug', 'table', 'wall']"
1692,8782.jpg,"[0.6445874571800232, 0.32261091470718384]","[0.6445874571800232, 0.32261091470718384]",False,"['nose', 'ear', 'eyes', 'eyes', 'face', 'eye', 'man', 'face', 'man', 'man', 'man', 'face', 'man', 'face', 'sign', 'man', 'sign', 'face', 'face', 'man']"
1693,4289.jpg,"[0.6524096727371216, 0.41506338119506836]","[0.6524096727371216, 0.41506338119506836]",False,"['building', 'tree', 'tree', 'writing']"
1694,9280.jpg,"[0.6569060683250427, 0.32569727301597595]","[0.6395745873451233, 0.3127393424510956]",True,['sign']
1695,114.jpg,"[0.456667423248291, 0.5340037941932678]","[0.4795350432395935, 0.5296969413757324]",True,"['head', 'shirt', 'man']"
1696,11433.jpg,"[0.6983152031898499, 0.32474201917648315]","[0.6983152031898499, 0.32474201917648315]",False,"['man', 'man', 'head', 'man', 'shirt']"
1697,8289.jpg,"[0.5898678302764893, 0.4365196228027344]","[0.5898678302764893, 0.4365196228027344]",False,"['sign', 'elephant', 'dog', 'dog', 'dog', 'sign']"
1698,6036.jpg,"[0.8188894987106323, 0.19421035051345825]","[0.5839530229568481, 0.4290145933628082]",True,['dog']
1699,582.jpg,"[0.8128163814544678, 0.21494604647159576]","[0.8801594376564026, 0.12903952598571777]",True,['eye']
1700,1336.jpg,"[0.786171555519104, 0.20829200744628906]","[0.786171555519104, 0.20829200744628906]",False,['woman']
1701,1302.jpg,"[0.6047555208206177, 0.43200361728668213]","[0.6047555208206177, 0.43200361728668213]",False,"['hair', 'hair', 'hair', 'girl', 'shirt', 'girl', 'girl']"
1702,6433.jpg,"[0.7483258247375488, 0.2853659689426422]","[0.7483258247375488, 0.2853659689426422]",False,"['sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'television,tv']"
1703,9100.jpg,"[0.676425576210022, 0.4142151474952698]","[0.676425576210022, 0.4142151474952698]",False,['arm']
1704,2143.jpg,"[0.6447415351867676, 0.34469324350357056]","[0.6447415351867676, 0.34469324350357056]",False,"['man', 'man', 'man', 'head', 'man', 'man', 'woman', 'man']"
1705,6.jpg,"[0.7197529673576355, 0.29655951261520386]","[0.7197529673576355, 0.29655951261520386]",False,"['sign', 'hair', 'mouth', 'sign', 'woman']"
1706,7463.jpg,"[0.5805746912956238, 0.44266241788864136]","[0.5805746912956238, 0.44266241788864136]",False,"['clock', 'sky']"
1707,1179.jpg,"[0.7215597033500671, 0.30052995681762695]","[0.7215597033500671, 0.30052995681762695]",False,['head']
1708,6064.jpg,"[0.3798355162143707, 0.5959296822547913]","[0.3798355162143707, 0.5959296822547913]",False,"['pillow', 'cat', 'cat', 'bed', 'headboard,head board', 'bed', 'head', 'bed', 'bed', 'bed', 'headboard,head board', 'pillow', 'bed']"
